sentence,tags
"Para pendukung Hamas keluar dari masjid-masjid dengan mengibarkan bendera hijau kelompok tersebut dan meneriakkan slogan-slogan yang menuduh Mohammad Dahlan , seorang pemimpin berpengaruh Fatah dan mungkin pengganti Presiden Mahmud Abbas , menjadi dalang kudeta terhadap pemerintah Hamas yang baru berlangsung sembilan bulan .",DT NN NNP VB IN NN SC VB NN JJ NN PR CC VB NN SC VB NNP NNP Z NND NN VB NNP CC MD NN NNP NNP NNP Z VB NN NN IN NN NNP SC NN VB CD NN Z
"Pokok -nya kuartal ketiga 2007 kita perkirakan mencapai sekitar 6,2 hingga 6,4 persen .",NN PRP NN OD CD PRP VB VB IN CD IN CD CD Z
Juru-bicara Departemen Luar Negeri AS Sean McCormack mengatakan Khartoum telah menjanjikan kerja-sama dengan dua tahap pertama rencana PBB / Uni Afrika mengenai Darfur .,NNP NNP NNP NNP NNP NNP NNP VB NNP MD VB NN IN CD NN OD NN NNP Z NNP NNP IN NNP Z
"Angka itu akan meningkat sebesar Rp 1,32 juta jika WP berstatus kawin .",NN PR MD VB JJ SYM CD CD SC NN VB NN Z
"Belanja subsidi energi terdiri dari subsidi BBM sebesar Rp 132,1 triliun dan subsidi listrik sebesar Rp 88,5 triliun , kata Menkeu .",NN NN NN VB IN NN NN JJ SYM CD CD CC NN NN JJ SYM CD CD Z VB NNP Z
"Pemerintah menilai , fundamental ekonomi Indonesia tetap sehat yang terlihat dari stabil -nya tingkat suku bunga Bank Indonesia BI dan nilai-tukar rupiah serta peningkatan jumlah cadangan devisa .",NN VB Z JJ NN NNP RB JJ SC VB IN JJ PRP NN NN NN NNP NNP NNP CC NN NN CC NN NN NN NN Z
Mereka berusaha menyelesaikan perbedaan pendapat mengenai ringkasan 21 - halaman untuk pembuat kebijakan guna memungkinkan disiarkan -nya kesimpulan mereka pukul 8 : 0 GMT ( 15 : 0 WIB ) .,PRP VB VB NN NN IN NN CD Z NN IN NN NN SC VB VB PRP NN PRP NN CD Z CD NN Z CD Z CD NN Z Z
"Polisi Denmark menangkap sedikitnya 100 orang di Kopenhagen Kamis dalam bentrokan keras di jalan setelah aparat keamanan mengusir penghuni liar yang berhaluan kiri dari sebuah pusat pemuda , kata seorang juru-bicara kepolisian .",NN NNP VB RB CD NN IN NNP NNP IN NN JJ IN NN SC NN NN VB NN JJ SC VB NN IN NND NN NN Z VB NND NN NN Z
"Badan Perencanaan Pembangunan Nasional Bappenas mengungkapkan potensi pemberian pinjaman luar-negeri terkait isu perubahan-iklim mencapai 1,2 miliar dolar AS , yang bisa digunakan untuk membiayai defisit anggaran .",NNP NNP NNP NNP NNP VB NN NN NN NN VB NN NN VB CD CD NN NNP Z SC MD VB SC VB NN NN Z
Sebuah lingkungan media gila .,NND NN NN JJ Z
"Pasar mulai cenderung melirik mata-uang asing , namun agak tertahan dengan masuk -nya investasi asing terutama dari Kawasan Timur Tengah dan Australia , ucap -nya .",NN VB JJ VB NN JJ Z CC RB VB SC VB PRP NN JJ JJ IN NN NNP NNP CC NNP Z VB PRP Z
"Pada tahun 2001 penerimaan negara dari pajak dan dividen Indosat mencapai Rp 1,4 triliun .",IN NN CD NN NN IN NN CC NN NNP VB SYM CD CD Z
Paskah juga mengharapkan pinjaman murah Bank Dunia tersebut dapat diperbesar .,NNP RB VB NN JJ NNP NNP PR MD VB Z
Produsen kendaraan-bermotor roda dua dan sepeda-motor Suzuki belum akan menurunkan target penjualan meski pemerintah akan menaikkan harga bahan-bakar minyak BBM pada awal Juni 2008 .,NN NN NN CD CC NN NNP NEG MD VB NN NN SC NN MD VB NN NN NN NN IN NN NNP CD Z
"Sedangkan capital outflow dari daerah ke pusat diindikasikan kuat terjadi pula , hal ini dapat dilihat dari perkembangan kota-kota besar yang sedemikian pesat , semakin meninggalkan pertumbuhan daerah .",CC FW FW IN NN IN NN VB JJ VB RB Z NN PR MD VB IN NN NN JJ SC PR JJ Z RB VB NN NN Z
Dia menambahkan sampai saat ini total utang perseroan mencapai 487 juta dolar AS .,PRP VB SC NN PR NN NN NN VB CD CD NN NNP Z
"Pembelian 55 persen saham ALFA tidak-dapat dilaksanakan , karena tidak tercapai -nya kesepakatan antara perseroan dengan PT Siogmantara Alfindo / Prime Horison tentang beberapa ketentuan dalam draft ' Sales and Purchase Agreement ' , kata Direktur RALS Suryanto , dalam laporan -nya ke BEJ , Senin .",NN CD CD NN NNP RB VB Z SC NEG VB PRP NN IN NN IN NNP NNP NNP Z NNP NNP IN CD NN IN FW Z FW FW FW FW Z Z VB NNP NNP NNP Z IN NN PRP IN NNP Z NNP Z
Semua perempuan tersebut terbesar dari sakit kanker dan jantung ketika penyelidikan dimulai .,CD NN PR JJ IN NN NN CC NN SC NN VB Z
Miranda menyatakan bahwa penguatan saat ini akan memperbaiki neraca balance sheet perusahaan yang mempunyai utang luar-negeri .,NNP VB SC NN NN PR MD VB NN FW FW NN SC VB NN NN Z
"Sementara itu , Muhammad Yunus dalam forum itu menyatakan bahwa janji sejumlah negara untuk mulai mengurangi kemiskinan melalui penyaluran kredit mikro .",SC PR Z NNP NNP IN NN PR VB SC NN CD NN SC VB VB NN IN NN NN JJ Z
Menurut Sofyan dasar pengalihan saham karena mitra NTS hingga kini belum bisa menggelar pembangunan-infrastruktur setelah perusahaan itu memperoleh lisensi layanan seluler sekitar tiga tahun lalu .,IN NNP NN NN NN SC NN NNP IN NN NEG MD VB NN SC NN PR VB NN NN NN IN CD NN CC Z
"Pencabutan izin-usaha tersebut berlaku sejak 28 Mei 2008 , kata Sekretaris Bapepam , Ngalim Sawega dalam pengumuman -nya yang dirilis , Selasa .",NN NN PR VB IN CD NNP CD Z VB NNP NNP Z NNP NNP IN NN PRP SC VB Z NNP Z
"Perusahaan teknologi informasi PT Astra Graphia Tbk mencatat kenaikan laba-bersih 2006 sebesar 54,1 persen menjadi Rp 55,565 miliar dibanding periode yang sama tahun sebelum -nya Rp 36,066 miliar .",NN NN NN NNP NNP NNP NNP VB NN NN CD JJ CD CD VB SYM CD CD VB NN SC JJ NN SC PRP SYM CD CD Z
"Tahun ini kami menargetkan produksi pakan ternak sebanyak 2,3 juta ton , DOC tahun ini kami targetkan tumbuh 10 % menjadi sekitar 528 juta ekor .",NN PR PRP VB NN NN NN CD CD CD NND Z FW NN PR PRP VB VB CD SYM VB IN CD CD NND Z
"Sementara rapat-umum pemegang saham luar-biasa RUSPLB perseroan pada 12 Juni 2008 memutuskan jumlah maksimal buy back mencapai 582,120 juta saham dengan periode transaksi 12 Juni 2008 - 12 Juni 2009 .",SC NN NN NN JJ NN NN IN CD NNP CD VB NN JJ FW FW VB CD CD NN IN NN NN CD NNP CD Z CD NNP CD Z
Ia juga dituduh terlibat dalam pembuatan kartu identitas palsu bagi muslim yang bepergian ke Irak .,PRP RB VB VB IN NN NN NN JJ IN NN SC VB IN NNP Z
Di samping itu mereka juga diharuskan membuat tabungan kelompok terlebih dahulu selama 6 bulan sampai sebesar 10 % dari jumlah pinjaman -nya .,IN NN PR PRP RB VB VB NN NN RB NN IN CD NN IN JJ CD SYM IN NN NN PRP Z
"Mereka mengutip laporan diduga disusun penasihat puncak , yang bekerja untuk Jenderal David Petraeus , panglima Amerika Serikat di Bagdad .",PRP VB NN VB VB NN NN Z SC VB IN NNP NNP NNP Z NN NNP NNP IN NNP Z
"Indonesia meminta perpanjangan masa pinjaman Bank Pembangunan Asia ADB untuk sejumlah proyek PLTA dengan nilai total sekitar 7,5 juta dolar AS yang seharusnya berakhir pada 2008 menjadi 2011 karena adanya beberapa keterlambatan .",NNP VB NN NN NN NNP NNP NNP NNP IN CD NN NN SC NN NN RB CD CD NN NNP SC RB VB IN CD VB CD IN NN CD NN Z
"Robert Zoellick , calon pemimpin baru Bank Dunia pilihan Presiden AS George W. Bush memiliki reputasi sebagai orang yang ahli membangun konsensus dalam serangkaian masalah , dari unifikasi Jerman , Darfur hingga masuk -nya China ke Organisasi perdagangan Dunia WTO .",NNP NNP Z NN NN JJ NNP NNP NN NNP NNP NNP NNP NNP VB NN IN NN SC JJ VB NN IN NN NN Z IN NN NNP Z NNP SC VB PRP NNP IN NNP NN NNP NNP Z
Untuk tahap awal proyek ini direncanakan akan memiliki kapasitas 20 ton nikel dalam feronikel per tahun dan sekitar 250 ton untuk baja yang sebagian-besar berupa stainless,SC NN NN NN PR VB MD VB NN CD NND NN IN NN IN NN CC IN CD NND SC NN SC NN VB FW
"Sebelumnya dalam wawancara dengan Xinhua di Jerusalem , Olmert mengatakan bahwa hubungan antarkedua negara sangat menjanjikan .",SC IN NN IN NNP IN NNP Z NNP VB SC NN X NN RB VB Z
"FR0042 memiliki tingkat bunga tetap sebesar 10,25 persen dan jatuh-tempo pada 15 Juli 2027 dan seri FR0045 mempunyai tingkat bunga tetap dengan jatuh-tempo pada 15 Mei 2037 .",NNP VB NN NN RB JJ CD CD CC VB IN CD NNP CD CC NN NNP VB NN NN RB IN VB IN CD NNP CD Z
"Penduduk setempat tidak bisa mengidentifikasi pria itu , yang tampaknya berusia pertengahan 40-an , dan mayat -nya kemudian dimakamkan , kata pejabat keamanan itu .",NN NN NEG MD VB NN PR Z SC RB VB NN CD Z CC NN PRP CC VB Z VB NN NN PR Z
"Menurut negara Yahudi tersebut , 117 penyerang bom bunuh diri potensial yang ditangkap pada 2006 berasal dari kota Tepi Barat itu , yang menjadi markas Brigade Syuhada al-Aqsa , sayap bersenjata partai Fatah kubu Presiden Palestina Mahmoud Abbas .",IN NN NNP PR Z CD NN NN VB NN JJ SC VB IN CD VB IN NNP NNP NNP PR Z SC VB NN NNP NNP NNP Z NN VB NNP NNP NN NNP NNP NNP NNP Z
"Inflasi inti bulan Mei 2007 tercatat 5,62 persen year on year yang merupakan laju terendah dalam enam tahun terakhir , kata -nya .",NN NN NN NNP CD VB CD CD FW FW FW SC VB NN JJ IN CD NN JJ Z VB PRP Z
"Rahmat menyebutkan , untuk penerbitan sukuk negara itu , pihak DPR telah memberikan izin kepada pemerintah untuk menggunakan aset negara di Depkeu senilai Rp 18,3 triliun sebagai underlying aset sukuk negara .",NNP VB Z SC NN NN NN PR Z NN NNP MD VB NN IN NN SC VB NN NN IN NNP NN SYM CD CD IN FW NN NN NN Z
"Bizimingu , seorang etnik Hutu , menjadi presiden ketika Front Patriotik Rwanda ( RPF ) yang didominasi orang Tutsi berkuasa setelah masa genosida di-mana kelompok ekstrem dari masyarakat mayoritas Hutu membunuh 800.000 orang Tutsi dan Hutu moderat .",NNP Z NND JJ NNP Z VB NN SC NNP NNP NNP Z NNP Z SC VB NN NNP VB SC NN NN SC NN JJ IN NN CD NNP VB CD NN NNP CC NNP JJ Z
Pasukan Israel meningkatkan serangan di daerah dudukan Tepi Barat sejak awal pemberontakan Palestina tahun 2000 .,NN NNP VB NN IN NN NN NNP NNP IN NN NN NNP NN CD Z
"Dua wisatawan Inggris tewas dan seorang lagi cedera serius ketika seekor gajah menyerang mereka selama perjalanan safari di Zimbabwe , demikian dilaporkan surat-kabar pemerintah Herald , Senin .",CD NN NNP VB CC NND RB JJ JJ SC NND NN VB PRP IN NN NN IN NNP Z PR VB NN NN NNP Z NNP Z
"Sementara untuk pembentukan modal-tetap bruto atau investasi , Menkeu menjelaskan , pihak -nya mencatat pertumbuhan sebesar 10,4 - 10,5 persen , padahal pada periode yang sama tahun lalu hanya 7 - 8 persen .",SC IN NN NN NN CC NN Z NNP VB Z NN PRP VB NN JJ CD Z CD CD Z CC IN NN SC JJ NN CC RB CD Z CD CD Z
BKPM sendiri sudah menyediakan lahan yang luas di provinsi Sulawesi Tenggara .,NNP PRP MD VB NN SC JJ IN NNP NNP NNP Z
Sedangkan pembicaraan mengenai pengaturan LKM di Filipina timbul dari prakarsa praktisi LKM sendiri yang merasa membutuhkan nonna bagi kelayakan dan kelangsungan hidup industri mereka .,CC NN IN NN NN IN NNP VB IN NN NN NN NN SC VB VB X IN NN CC NN NN NN PRP Z
"Komandan Militer Vorege ( Frank ) Bainimarama , yang mengangkat-diri sebagai perdana-menteri , memasukkan Chaudhry sebagai menteri keuangan dengan tanggung-jawab tambahan terhadap perencanaan nasional , badan usaha milik publik dan reformasi industri gula , dalam kabinet baru tersebut .",NNP NNP NNP Z NNP Z NNP Z SC VB IN NN Z VB NNP IN NN NN IN NN NN IN NN JJ Z NN NN NN NN CC NN NN NN Z IN NN JJ PR Z
"Menurut -nya , peringkat tersebut mencerminkan profitabilitas bank yang kuat , kapitalisasi yang kuat dan kualitas aset yang dapat dikendalikan .",IN PRP Z NN PR VB NN NN SC JJ Z NN SC JJ CC NN NN SC MD VB Z
"Rapat Dewan Gubernur RDG BI hari ini memutuskan untuk mempertahankan BI rate pada tingkat 8,25 persen setelah melakukan evaluasi menyeluruh terhadap prospek pencapaian inflasi , proyeksi perkembangan perekonomian dunia di-mana masalah ' subprime mortgage ' masih terasa , kata Direktur Perencanaan Strategis dan Hubungan Masyarakat seusai RDG BI di Jakarta , Kamis .",NNP NNP NNP NNP NNP NN PR VB SC VB NNP FW IN NN CD CD SC VB NN VB IN NN NN NN Z NN NN NN NN WH NN Z FW FW Z MD VB Z VB NNP NNP NNP CC NNP NNP SC NNP NNP IN NNP Z NNP Z
"Ia memberitahukan kepada pengawas EU tersebut , dan reptil itu ditemukan setelah diperiksa lebih lanjut .",PRP VB IN NN NNP PR Z CC NN PR VB SC VB RB VB Z
"Sekretaris Perusahaan ADHI Kurnadi Gularso , dalam laporan -nya ke BEJ , Kamis , mengatakan bahwa Adhi Oman LLC pada 6 Juni mendatang akan menandatangani kontrak senilai 40,869 juta Omani Rials atau setara 104 juta dolar AS di Sultanate Oman .",NNP NNP NNP NNP NNP Z IN NN PRP IN NNP Z NNP Z VB SC NNP NNP NNP IN CD NNP VB MD VB NN NN CD CD NNP NN CC NN CD CD NN NNP IN NNP NNP Z
Kelompok orang bersenjata itu dan para pengawal menteri itu dilaporkan terlibat dalam tembak-menembak .,NN NN VB PR CC DT NN NN PR VB VB IN VB Z
Para pejabat senior OKI juga hadir dalam pertemuan tersebut .,DT NN JJ NNP RB VB IN NN PR Z
Namun tidak ada laporan kerusakan atau pun korban .,CC NEG VB NN NN CC RP NN Z
"PT Antam rencanakan pembelian kembali saham -nya di pasar-modal , yang saat ini sedang dikaji oleh satu tim yang ditunjuk Antam dan diharapkan kajian tersebut rampung akhir November 2008 .",NNP NNP VB NN VB NN PRP IN NN Z SC NN PR MD VB IN CD NN SC VB NNP CC VB NN PR VB NN NNP CD Z
"Polisi mengatakan , Nowak mengendarai mobil -nya sekitar 1.5 kilometer dari Houston , Texas , untuk melabrak seorang wanita yang diidentifikasi sebagai Colleen Shipman berkaitan dengan hubungan -nya dengan komandan angkatan-laut dan astronot William Oefelein .",NN VB Z NNP VB NN PRP IN CD NND IN NNP Z NNP Z SC VB NND NN SC VB IN NNP NNP VB IN NN PRP IN NNP NN NNP NN NNP NNP Z
Dirjen Kekayaan Negara Hadiyanto mengungkapkan bahwa pihak -nya memiliki cara lain memaksa penunggak royalti batu-bara jika tidak segera membayar tunggakan -nya kepada negara .,NNP NNP NNP NNP VB SC NN PRP VB NN JJ VB NN NN NN SC NEG RB VB NN PRP IN NN Z
"Dalam kesempatan itu , Sulaiman menyatakan BRI akan terus mengembangkan portofolio -nya dalam bidang microfinance atau keuangan mikro .",IN NN PR Z NNP VB NNP MD RB VB NN PRP IN NN FW CC NN JJ Z
"Pemerintah telah menerbitkan Surat Berharga Negara SBN mencapai Rp 773,023 triliun hingga 17 Juli 2007 , yang terdiri atas SBN yang diperdagangkan Rp 512,590 triliun dan SBN yang tidak diperdagangkan Rp 260,433 triliun ,",NN MD VB NNP NNP NNP NNP VB SYM CD CD IN CD NNP CD Z SC VB IN NNP SC VB SYM CD CD CC NNP SC NEG VB SYM CD CD Z
Perusahaan jasa pelayaran PT Berlian Laju Tanker Tbk BLTA merencanakan akuisisi Chembulk Tankers LLC senilai 850 juta dolar AS .,NN NN NN NNP NNP NNP NNP NNP NNP VB NN NNP NNP NNP NN CD CD NN NNP Z
Orang-orang dipukuli .,NN VB Z
"Dalam keheningan menatap situasi ke-Indonesia-an saat ini , akan membuat kita gamang .",IN NN VB NN NN NN PR Z MD VB PRP JJ Z
"Ketika ditanya mengenai sisa lima orang yang ditahan , Zebari menjawab , Mereka tidak berada pada kami .",SC VB IN NN CD NN SC VB Z NNP VB Z PRP NEG VB IN PRP Z
"Pada November lalu , 42 calon prajurit tewas dalam serangan bunuh diri di sebuah kamp di Dargai di Pakistan barat-laut .",IN NNP CC Z CD NN NN VB IN NN VB NN IN NND NN IN NNP IN NNP NN Z
"BI akan melepas cadangan dolar AS untuk mengantisipasi tekanan tersebut , sehingga tekanan pasar akan berkurang , ucap -nya .",NNP MD VB NN NN NNP SC VB NN PR Z SC NN NN MD VB Z VB PRP Z
"Jangan melewatkan kesempatan untuk memiliki bagian dari sejarah , tulis Byrd .",NEG VB NN SC VB NN IN NN Z VB NNP Z
Pemeringkat Efek Indonesia Pefindo menaikkan peringkat untuk PT Charoen Pokphand Indonesia Tbk. CPIN dan Obligasi I / 2003 sebesar Rp 500 miliar menjadi idBBB + dari idBBB dengan prospek stabil .,NNP NNP NNP NNP VB NN IN NNP NNP NNP NNP NNP NNP CC NNP NNP NNP NNP JJ SYM CD CD VB SYM SYM IN SYM IN NN JJ Z
"Sementara itu , televisi pemerintah IRIB menayangkan gambar singkat taklimat itu dan menyatakan , Meskipun hanya enam anggota bersedia berbicara , mereka semua dengan gugup membaca tulisan di genggaman mereka .",SC PR Z NN NN NNP VB NN JJ NN PR CC VB Z SC RB CD NN VB VB Z PRP CD IN JJ VB NN IN NN PRP Z
Kabar baik -nya adalah dampak itu dapat diatasi dengan melakukan pernapasan dengan udara normal beberapa menit .,NN JJ PRP VB NN PR MD VB SC VB NN IN NN JJ CD NN Z
"Sedangkan laba usaha semester I 2007 , menurut dia mengalami penurunan delapan persen menjadi Rp 580 miliar dari Rp 629 miliar pada periode yang sama tahun lalu .",CC NN NN NN OD CD Z IN PRP VB NN CD CD VB SYM CD CD IN SYM CD CD IN NN SC JJ NN CC Z
"Jasad dan kepala guru itu ditemukan hari Selasa di jalan dekat Jandola di daerah suku Tank , sekitar 250 kilometer barat-daya ibu kota provinsi tersebut , Peshawar .",NN CC NN NN PR VB NN NNP IN NN JJ NNP IN NN NNP NNP Z IN CD NND NN NN NN NN PR Z NNP Z
S & P mengatakan prospek peringkat Medco masih negatif di tengah meningkat -nya beban utang untuk mendanai belanja modal yang agresif .,NNP NNP NNP VB NN NN NNP MD JJ IN NN VB PRP NN NN SC VB NN NN SC JJ Z
"Kisaran nilai-tukar tersebut cukup realistis dengan mempertimbangkan perkembangan faktor fundamental perekonomian nasional yang semakin membaik , kata Deputi Gubernur BI , Aslim Tadjuddin dalam Rapat-Kerja Komisi XI DPR dengan Menteri Keuangan di Gedung DPR / MPR Jakarta , Senin .",NN NN PR RB JJ SC VB NN NN JJ NN JJ SC RB VB Z VB NNP NNP NNP Z NNP NNP IN NN NNP NNP NNP IN NNP NNP IN NNP NNP NNP NNP NNP Z NNP Z
"Perusahaan industri semen PT Indocement Tunggal Prakarsa Tbk INTP di Jakarta , Kamis , menyatakan bahwa perolehan laba-bersih konsolidasi -nya untuk tahun yang berakhir Desember 2006 turun 19,86 persen menjadi Rp 592,80 miliar , dibanding Rp 739,69 miliar pada periode sama tahun sebelum -nya .",NN NN NN NNP NNP NNP NNP NNP NNP IN NNP Z NNP Z VB SC NN NN NN PRP SC NN SC VB NNP CD VB CD CD VB SYM CD CD Z VB SYM CD CD IN NN JJ NN SC PRP Z
"Ia juga menjelaskan , pihak -nya ingin memastikan standar akuntansi perbankan yang diterapkan perbankan akan dapat menjadi basis penghitungan keuangan yang efektif dan meningkatkan kedisiplinan pasar melalui laporan-keuangan yang transparan .",PRP RB VB Z NN PRP RB VB NN NN NN SC VB NN MD MD VB NN NN NN SC JJ CC VB NN NN IN NN SC JJ Z
Kami telah mengaitkan hal ini pada kesiapan kami untuk melaksanakan pendekatan jalur ganda .,PRP MD VB NN PR IN NN PRP SC VB NN NN NN Z
"Dari 29 orang lain yang diculik , 24 orang adalah warga Filipina yang ditangkap dari sebuah kapal barang , dua orang warga Italia dan tiga orang lagi terdiri dari seorang warga Inggris , seorang Amerika dan seorang Lebanon .",IN CD NN JJ SC VB Z CD NN VB NN NNP SC VB IN NND NN NN Z CD NN NN NNP CC CD NN RB VB IN NND NN NNP Z NND NNP CC NND NNP Z
"Ini adalah kewajiban kita semua untuk membuat orang peduli terhadap cara hidup sehat dan mengatasi tantangan di sektor itu melalui upaya bersama , kata dia .",PR VB NN PRP CD SC VB NN VB IN NN NN JJ CC VB NN IN NN PR VB NN IN Z VB PRP Z
Tetapi langkah dia menuju kesuksesan tidak lah mulus .,CC NN PRP VB NN NEG RP JJ Z
"Jumlah ini lebih tinggi daripada pertumbuhan Dana Pihak Ketiga sebesar 2,2 persen atau Rp 7,7 triliun .",NN PR RB JJ IN NN NN NN OD JJ CD CD CC SYM CD CD Z
Akademi Kerajaan Spanyol mengundang orang di seluruh dunia untuk merekam segmen dari novel klasik Don Quixote dan mengunggah -nya ke YouTube .,NNP NNP NNP VB NN IN CD NN SC VB NN IN NN JJ NNP NNP CC VB PRP IN NNP Z
"Seorang bocah perempuan berusia empat tahun terbukti positif menderita flu unggas di Dakahlia , provinsi di Delta Nil , Mesir , kata sumber kementerian kesehatan hari Kamis , dengan menambahkan bahwa itu adalah kasus pertama terlacak di Dakahlia .",NND NN NN VB CD NN VB JJ VB NN NN IN NNP Z NN IN NNP NNP Z NNP Z VB NN NNP NNP NN NNP Z SC VB SC PR VB NN OD VB IN NNP Z
"Dia juga mengatakan , per Juni 2007 Bank BRI memiliki modal inti senilai Rp 14,2 triliun dengan rasio kecukupan modal CAR 17,93 persen di atas ketentuan bank jangkar sebesar 12 persen .",PRP RB VB Z IN NNP CD NNP NNP VB NN NN NN SYM CD CD IN NN NN NN FW CD CD IN NN NN NN NN JJ CD CD Z
"Dengan PDB sebesar itu , maka PDB per-kapita kita sudah mencapai lebih dari 2.7 dolar AS per-kapita .",SC NNP JJ PR Z SC NNP CD PRP MD VB RB IN CD NN NNP CD Z
"Untuk obligasi negara dalam mata-uang rupiah , pemerintah telah menerbitkan obligasi negara berbunga tetap hingga Rp 267,244 triliun , yang terdiri atas Rp 257,728 triliun berupa Surat Utang Negara atau SUN dan Rp 9,516 triliun berupa Obligasi Negara Ritel atau ORI .",SC NN NN IN NN NN Z NN MD VB NN NN VB RB IN SYM CD CD Z SC VB IN SYM CD CD VB NNP NNP NNP CC NNP CC SYM CD CD VB NN NN NN CC NN Z
Pola pembangunan Orde Baru yang berorientasi pertumbuhan growth oriented dengan menganakemaskan para konglomerat khusus -nya kalangan non pribumi menimbulkan kesenjangan luar-biasa .,NN NN NNP NNP SC VB NN FW FW SC VB DT NN JJ PRP NN NEG NN VB NN JJ Z
